stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,269,9338_ronda_11_token_compression_dragon_short_dense_269,ronda_11_token_compression_dragon_short_dense,"dragon hamster, warm orange head, blue green belly, rainbow quills, clawed paws",,openai/clip-vit-large-patch14,0.7742129564285278,0.6058960556983948,0.016648786142468452,0.1290301753175142,0.6223952735039462,0.7721874095775463,0.07178905612079137,0.9282109438792087,0.9476026156999164,0.8618786878076021,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6659594038193204,0.8497518693585748,0.7911785681902945,0.7967619523820733,0.7612149470986831,0.5080543971882444,0.5275214431479095,0.7396353870454345,False,1,0.7396353870454345,0.7396353870454345,0.7396353870454345,3,0.5376093827302992,0.5376093827302992,0.7007094422976176,0.8471923059019674,0.4444656989891478,0.5973750115578585,0.6382728608378856
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,69,9338_ronda_11_token_compression_dragon_short_dense_069,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, teal oval belly, rainbow quills, tiny claws",,openai/clip-vit-large-patch14,0.7616802453994751,0.6221907734870911,0.017166288569569588,0.13102018382512515,0.600943172571321,0.8112052634910301,0.04910769298751573,0.9508923070124843,0.9599980570900806,0.8898542874433492,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.612885915120381,0.7773222556136394,0.7676982082886178,0.7310815323430809,0.8524099488818735,0.916941041416504,0.6520146268320351,0.7569703697150245,False,1,0.7569703697150245,0.7569703697150245,0.7569703697150245,3,0.5082200376650907,0.5082200376650907,0.687403659025828,0.8370952862548169,0.4378754720987208,0.5841237007518406,0.6369462965964331
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,75,9338_ronda_11_token_compression_dragon_short_dense_075,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, teal oval belly, rainbow spines, small paws",,openai/clip-vit-large-patch14,0.805801510810852,0.6392863988876343,0.020406678318977356,0.14285194545044655,0.5728091171238009,0.6886879249855324,0.044500327039773274,0.9554996729602268,0.9621424124064945,0.8367629342608678,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7997305232634451,0.7013326275300886,0.6280937693272406,0.6449428093808405,0.5660546580897409,1.0,0.6735513847325789,0.7104310881494542,False,1,0.7104310881494542,0.7104310881494542,0.7104310881494542,3,0.5380253164809491,0.5380253164809491,0.7386203408241272,0.8320802471216991,0.4596362534620367,0.6736755885905253,0.6367368368297469
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,74,9338_ronda_11_token_compression_dragon_short_dense_074,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, teal oval belly, rainbow spines, tiny paws",,openai/clip-vit-large-patch14,0.8212543725967407,0.645423173904419,0.020400606095790863,0.14283069031475995,0.568428953283995,0.6841481526692709,0.04584611538136241,0.9541538846186376,0.9609010911235139,0.8340007465423978,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8651702580070635,0.6740548157956858,0.6283445613383156,0.6315319550434677,0.5554440144240296,0.9757388973669486,0.6610842176806865,0.7100656968440539,False,1,0.7100656968440539,0.7100656968440539,0.7100656968440539,3,0.529949888355199,0.529949888355199,0.7515557010968527,0.8294632480288074,0.44514091067038325,0.6964166108743884,0.6364969032090232
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,226,9338_ronda_11_token_compression_dragon_short_dense_226,ronda_11_token_compression_dragon_short_dense,"dragon hamster, warm orange head, turquoise belly, rainbow bristles, small paws",,openai/clip-vit-large-patch14,0.7614493370056152,0.6097906231880188,0.019225195050239563,0.13865494960598976,0.5894339102779779,0.824453283239294,0.048440637890634554,0.9515593621093654,0.9667138425154058,0.8973925226990415,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6119080649167338,0.832440614101811,0.6776146495429713,0.6958433435922504,0.8833740605228051,0.9289663292475928,0.7194643837403786,0.7672831157391864,False,1,0.7672831157391864,0.7672831157391864,0.7672831157391864,3,0.49161640365660825,0.49161640365660825,0.6874408523241679,0.8414270262149123,0.3375686843975006,0.6245491818449163,0.6339849045002327
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,18,9338_ronda_11_token_compression_dragon_short_dense_018,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, teal belly, rainbow bristles, tiny paws",,openai/clip-vit-large-patch14,0.7783602476119995,0.6313287019729614,0.019084258005023003,0.13814578533210126,0.5827979518192474,0.7863407841435185,0.045342695209642486,0.9546573047903575,0.9761880436468681,0.883221018270582,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6835223406210181,0.7367043916381391,0.6836223426529524,0.6755258679147117,0.7942951114163815,0.9848142683418691,0.8146181926765735,0.7490203773039259,False,1,0.7490203773039259,0.7490203773039259,0.7490203773039259,3,0.49417626977691476,0.49417626977691476,0.6795229514439901,0.8299948022484704,0.41046069756557685,0.5890508476189988,0.6274579529955991
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,223,9338_ronda_11_token_compression_dragon_short_dense_223,ronda_11_token_compression_dragon_short_dense,"orange teal dragon hamster, side profile, pointed orange snout, turquoise belly, rainbow spines, storybook painting",,openai/clip-vit-large-patch14,0.8269942402839661,0.6773231029510498,0.02012813463807106,0.14187365730843432,0.548285690369706,0.7944968894675926,0.07149362608452586,0.9285063739154742,0.9835447684887066,0.879209784828574,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8894774332164154,0.5322604276203277,0.6396367137790542,0.5698588362509739,0.8133580778527745,0.513380240940361,0.888505202281195,0.6814374699106949,False,1,0.6814374699106949,0.6814374699106949,0.6814374699106949,3,0.5541878209561261,0.5541878209561261,0.8049590190251669,0.8141729978165198,0.48219034351809864,0.6163385349285528,0.6199355047854717
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,58,9338_ronda_11_token_compression_dragon_short_dense_058,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, blue green belly, rainbow bristles, tiny paws",,openai/clip-vit-large-patch14,0.7553859353065491,0.6193134188652039,0.018234124407172203,0.13503378987191392,0.5609141133609604,0.8088051124855324,0.0514108322841988,0.9485891677158012,0.9718376338935146,0.8903360360977229,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5862307888025298,0.7901120250697922,0.7203411672901928,0.6085235865754615,0.8468001637893459,0.8754213632262012,0.7709250039083865,0.7385930226044898,False,1,0.7385930226044898,0.7385930226044898,0.7385930226044898,3,0.48027450848621117,0.48027450848621117,0.6846820513407389,0.8319486823850882,0.312751321914385,0.6288322639750415,0.6149651102114925
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,19,9338_ronda_11_token_compression_dragon_short_dense_019,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, teal belly, rainbow bristles, small paws",,openai/clip-vit-large-patch14,0.7554746270179749,0.6204471588134766,0.01920858956873417,0.13859505607608869,0.568334854413012,0.7929207130714699,0.045367017888040644,0.9546329821119593,0.9656813969677877,0.8840721440149049,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5866063802075445,0.7850725793054991,0.6783213408121195,0.6312438502377533,0.8096741384548325,0.9843757930046322,0.7090950528583434,0.7352609803343857,False,1,0.7352609803343857,0.7352609803343857,0.7352609803343857,3,0.4753933502326202,0.4753933502326202,0.6731034715970358,0.8243732227349388,0.40395487482144204,0.5466466049295021,0.6088713059469174
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,249,9338_ronda_11_token_compression_dragon_short_dense_249,ronda_11_token_compression_dragon_short_dense,"fantasy hamster dragon, pointed orange snout, teal oval belly, orange teal quills, small paws, flame arcs",,openai/clip-vit-large-patch14,0.7170313000679016,0.5902402400970459,0.0214280653744936,0.14638328242833468,0.5603920521408273,0.6878209997106483,0.0585836640260347,0.9414163359739653,0.9670576636765594,0.8324267001959915,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4238066895656265,0.9193415788320493,0.5864270815428468,0.6069251790193856,0.5640284253767818,0.7461136543685096,0.722917539592009,0.6667814016062308,False,1,0.6667814016062308,0.6667814016062308,0.6667814016062308,3,0.5412652642073317,0.5412652642073317,0.742564837137858,0.8311284658942174,0.41805794559271714,0.6098306189221737,0.601987404252546
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,102,9338_ronda_11_token_compression_dragon_short_dense_102,ronda_11_token_compression_dragon_short_dense,"quilled dragon hamster, compact body, orange muzzle, turquoise belly, orange teal quills, storybook painting",,openai/clip-vit-large-patch14,0.7926999926567078,0.7408947944641113,0.018886789679527283,0.13742921697924093,0.5418960342480773,0.7302489104094328,0.047496960944281116,0.9525030390557189,0.9901205684004446,0.8600121870338353,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7442482517835544,0.2496858460220277,0.6920772224964116,0.5502954704393284,0.6631936280660969,0.9459783975947524,0.9545490195616066,0.5958169882385644,False,1,0.5958169882385644,0.5958169882385644,0.5958169882385644,3,0.5951004910438417,0.5951004910438417,0.7809221545855204,0.8475967418151802,0.5172768039800113,0.644886471223088,0.5951442679617069
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,1,9338_ronda_11_token_compression_dragon_short_dense_001,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, teal belly, rainbow quills, tiny claws, dark fantasy glow",,openai/clip-vit-large-patch14,0.7971472144126892,0.5830831527709961,0.026330970227718353,0.16226820461112632,0.5616052386568207,0.5594544587311922,0.053183320146684136,0.9468166798533159,0.9649051543302001,0.776121375243737,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7630813337129634,0.9511546533072737,0.3989988929519088,0.6106396217309104,0.2640020077403676,0.8434679656385728,0.7012988869758342,0.6811007814906714,False,1,0.6811007814906714,0.6811007814906714,0.6811007814906714,3,0.5005602667468062,0.5005602667468062,0.7246500849723816,0.7936681126285489,0.44478360029448516,0.5588164684858421,0.593991287734362
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,220,9338_ronda_11_token_compression_dragon_short_dense_220,ronda_11_token_compression_dragon_short_dense,"spiky hamster dragon, pointed orange snout, turquoise belly, rainbow quills, tiny claws, flame arcs",,openai/clip-vit-large-patch14,0.7330960631370544,0.5878592133522034,0.022304149344563484,0.14934573761766182,0.5356596295419171,0.7285433168764469,0.07210002754376404,0.927899972456236,0.9389821055741094,0.8404059040689056,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4918377021075524,0.9299251832664225,0.5514727013118301,0.5312013182199158,0.6592072067312141,0.5024483822039144,0.44094165008023034,0.650784037694878,False,1,0.650784037694878,0.650784037694878,0.650784037694878,3,0.5250213829324523,0.5250213829324523,0.7189450860023499,0.8455821666985068,0.4979899548685488,0.5774124464672821,0.5930582270374992
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,144,9338_ronda_11_token_compression_dragon_short_dense_144,ronda_11_token_compression_dragon_short_dense,"dragon hamster, round body, orange snout, turquoise belly, orange teal quills, flame arcs",,openai/clip-vit-large-patch14,0.8196898698806763,0.6206331253051758,0.02537349797785282,0.15929060856765168,0.5398910328321069,0.6781819661458334,0.061910511014264764,0.9380894889857352,0.9762049189119498,0.8287541896930223,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8585449063949485,0.7842459628928713,0.4341319220194719,0.5441567087584418,0.5414994650428627,0.6861391593222823,0.8147876788134052,0.6869411750937082,False,1,0.6869411750937082,0.6869411750937082,0.6869411750937082,3,0.4900141642877955,0.4900141642877955,0.726692795753479,0.8144339277206329,0.41821149607007363,0.5650883443479797,0.5925585298780073
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,60,9338_ronda_11_token_compression_dragon_short_dense_060,ronda_11_token_compression_dragon_short_dense,"dragon hamster, orange face, blue green belly, rainbow bristles, clawed paws",,openai/clip-vit-large-patch14,0.7442885637283325,0.6539817452430725,0.018853792920708656,0.13730911448519598,0.550523415748503,0.7950801142939815,0.04539971077669073,0.9546002892233093,0.9357919758699874,0.8790545478344474,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.539235671490795,0.6360121798749107,0.6934943268828899,0.5767101345584409,0.8147212278917406,0.983786424303479,0.4089016935566499,0.6661621366727489,False,1,0.6661621366727489,0.6661621366727489,0.6661621366727489,3,0.489733823343921,0.489733823343921,0.6693681478500366,0.8510363220634022,0.3469085841562143,0.6101111998805058,0.5817220625700521
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,253,9338_ronda_11_token_compression_dragon_short_dense_253,ronda_11_token_compression_dragon_short_dense,"fantasy hamster dragon, round body, pointed orange snout, teal oval belly, orange teal quills, flame arcs",,openai/clip-vit-large-patch14,0.7456961870193481,0.5960469841957092,0.021239271387457848,0.14573699388781783,0.5903219387810508,0.675509982638889,0.06722044040238331,0.9327795595976167,0.9607840160608552,0.8226091412588368,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5451966705639323,0.8935307462889029,0.5940527210683195,0.6985622420941553,0.5352543357945766,0.5904147887966198,0.6599083783683436,0.6721439374485384,False,1,0.6721439374485384,0.6721439374485384,0.6721439374485384,3,0.4893830511576022,0.4893830511576022,0.7158315976460775,0.8257814511931182,0.42625337085797094,0.5315762623132285,0.5807795079464512
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,96,9338_ronda_11_token_compression_dragon_short_dense_096,ronda_11_token_compression_dragon_short_dense,"orange spiky hamster, pointed orange snout, teal oval belly, rainbow quills, small paws, dark fantasy glow",,openai/clip-vit-large-patch14,0.8229259252548218,0.59781414270401,0.02743353694677353,0.16563072464604364,0.5352242359120205,0.5345713297526041,0.05329965786992395,0.946700342130076,0.9781056785464042,0.7675233538434794,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8722489444064141,0.8856757708396754,0.35932409744500793,0.5298682629362526,0.20584358117479226,0.8413706956917372,0.8338778919702571,0.668896952902154,False,1,0.668896952902154,0.668896952902154,0.668896952902154,3,0.4878655175297026,0.4878655175297026,0.7618250846862793,0.7708773939787233,0.4282734319123642,0.5431657751651429,0.5807170652995105
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,196,9338_ronda_11_token_compression_dragon_short_dense_196,ronda_11_token_compression_dragon_short_dense,"dragon hamster, round body, orange muzzle, turquoise belly, rainbow bristles, flame arcs",,openai/clip-vit-large-patch14,0.8530929088592529,0.6075769662857056,0.03233233094215393,0.17981193214621194,0.5017893078772614,0.5860539189091435,0.0637626363815258,0.9362373636184742,0.9682055194705024,0.785048444669681,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.8422802637648191,0.19199825201731224,0.4274997292344245,0.3261719523954192,0.6527501023392682,0.7344459892615478,0.6492855580765479,True,0,0.6792855580765479,0.6792855580765479,0.6492855580765479,3,0.4329276613443336,0.4329276613443336,0.7639405528704325,0.7740655245326123,0.2973635143477891,0.5437386979462603,0.5591718505010753
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,237,9338_ronda_11_token_compression_dragon_short_dense_237,ronda_11_token_compression_dragon_short_dense,"orange spiky hamster, orange face, turquoise belly, rainbow quills, small paws",,openai/clip-vit-large-patch14,0.7986536026000977,0.6961975693702698,0.02761431783437729,0.1661755632888822,0.4995130807880157,0.7200193051938658,0.061071806394305914,0.9389281936056941,0.9884723928756612,0.8503280336743648,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7694605820859054,0.4483638956206022,0.35289547798269794,0.4205305493021029,0.639284346229543,0.7012588465976309,0.9379956261089659,0.5761330923750456,False,1,0.5761330923750456,0.5761330923750456,0.5761330923750456,3,0.5110052160268912,0.5110052160268912,0.75750199953715,0.8307726199733589,0.3859786542707819,0.5896732904283041,0.5428667091855695
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,227,9338_ronda_11_token_compression_dragon_short_dense_227,ronda_11_token_compression_dragon_short_dense,"quilled dragon hamster, side profile, orange snout, teal oval belly, rainbow bristles, storybook painting",,openai/clip-vit-large-patch14,0.7973378896713257,0.7309690117835999,0.014580591581761837,0.12075012042131401,0.5502044432739506,0.6551389341001157,0.07409215470249365,0.9259078452975064,0.9701789561783537,0.81291605743485,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7638888047510294,0.29380570222256486,0.8888759741183853,0.5757335287623334,0.48764182968549796,0.46653545298433324,0.7542661320726365,0.5570060174648651,False,1,0.5570060174648651,0.5570060174648651,0.5570060174648651,3,0.4309882579367612,0.4309882579367612,0.7165504097938538,0.8221469499968759,0.40287792997048305,0.47225146612372226,0.49737558613222954
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,87,9338_ronda_11_token_compression_dragon_short_dense_087,ronda_11_token_compression_dragon_short_dense,"orange spiky hamster, orange snout, teal belly, rainbow bristles, tiny paws",,openai/clip-vit-large-patch14,0.7176768779754639,0.7212793827056885,0.028695309534668922,0.1693968994246026,0.48816025903506627,0.6591503002025463,0.04548805487360628,0.9545119451263937,0.9887122865721599,0.8284392731998156,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.42654058103586495,0.33687586155552784,0.3148865290049888,0.3857713383649819,0.4970174488488515,0.9821938074438599,0.9404049900906771,0.4709373587501151,False,1,0.4709373587501151,0.4709373587501151,0.4709373587501151,3,0.4673649600245615,0.4673649600245615,0.752073605855306,0.8287921907740462,0.28762223622536265,0.6875248718607866,0.4842008737828522
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,174,9338_ronda_11_token_compression_dragon_short_dense_174,ronda_11_token_compression_dragon_short_dense,"dragon hamster, round body, orange face, blue green belly, orange teal quills, dark teal glow",,openai/clip-vit-large-patch14,0.6591840982437134,0.6843745708465576,0.022591697052121162,0.1503053460530302,0.554818749001004,0.7098874692563658,0.05614760835002733,0.9438523916499727,0.9946052398617632,0.8487187462152077,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.17883552529285024,0.5009168288768906,0.540150161060892,0.5898612610200293,0.6156035769479706,0.7900294730370325,0.9995906611154052,0.5194067205141879,False,1,0.5194067205141879,0.5194067205141879,0.5194067205141879,3,0.42522658212035375,0.4152265821203538,0.6636149088541666,0.7952614844298966,0.2572252605273433,0.582748576833712,0.4791448183649735
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,182,9338_ronda_11_token_compression_dragon_short_dense_182,ronda_11_token_compression_dragon_short_dense,"orange spiky hamster, warm orange head, teal belly, rainbow spines, tiny claws",,openai/clip-vit-large-patch14,0.7123796343803406,0.6915374398231506,0.03062978945672512,0.17501368362709563,0.45726043035054437,0.5938641583478009,0.06227032175561997,0.93772967824438,0.9924091937128919,0.7939260973846218,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4041078290614859,0.4690780551093505,0.2486133879303717,0.291164580103569,0.3444265391575416,0.6796526970349186,0.9775347481402379,0.4362672122102781,False,1,0.4362672122102781,0.4362672122102781,0.4362672122102781,3,0.48975448104172487,0.48975448104172487,0.7349312901496887,0.8221425931915333,0.31654085046771147,0.6940420738930048,0.47633262249629216
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,7,9338_ronda_11_token_compression_dragon_short_dense_007,ronda_11_token_compression_dragon_short_dense,"small dragon hamster, orange head, teal oval belly, rainbow back quills",,openai/clip-vit-large-patch14,0.6837493181228638,0.7176738977432251,0.029613491147756577,0.17208570872607806,0.4369484557828116,0.6843510380497686,0.06187077898621851,0.9381292210137815,0.994645996600426,0.8352323937973046,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2828642479387907,0.3529021521965079,0.28316093091625805,0.22897491273159296,0.5559182109976623,0.6868554256031392,1.0,0.4130261572497991,False,1,0.4130261572497991,0.4130261572497991,0.4130261572497991,3,0.504485269385411,0.504485269385411,0.6683388153711954,0.8508002787415204,0.43589925710383404,0.6176349271984073,0.4688695607613968
stage1_fixed_seed,9338.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,100,9338_ronda_11_token_compression_dragon_short_dense_100,ronda_11_token_compression_dragon_short_dense,"dragon hamster, round body, orange muzzle, teal oval belly, rainbow quills, dark teal glow",,openai/clip-vit-large-patch14,0.6816209554672241,0.7353036999702454,0.027865886688232422,0.1669307841239369,0.47260553560608554,0.6778462727864584,0.09331337262261086,0.9066866273773891,0.9882417097326682,0.8200194842825261,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.27385106387275127,0.2745381214559153,0.3439845326553246,0.3381470627001188,0.5407148612413648,0.12002632797471205,0.9356787680004479,0.3508344226872222,False,1,0.3508344226872222,0.3508344226872222,0.3508344226872222,3,0.3862947861023877,0.3862947861023877,0.6453365484873453,0.8087868832450771,0.36157465674198147,0.4344202802762087,0.3733114155848375
