stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,93,1159_7_ronda_11_token_compression_cube_short_dense_093,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, visible block sides, tiny top face, orange top quills",,openai/clip-vit-large-patch14,0.6260406374931335,0.4547462463378906,0.013285624794661999,0.11526328467756763,0.6381063279845831,0.766500402379919,0.0778902610198291,0.9221097389801709,0.9614871752517369,0.8599610247643706,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4217990111770227,0.8684821973090794,0.8498954435135939,0.8267097283447623,0.7736392268673541,0.8105164621556112,0.6267614306986862,0.7790839870498575,True,0,0.8090839870498575
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,233,1159_7_ronda_11_token_compression_cube_short_dense_233,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, square cell sides, tiny hidden face, spiky orange top",,openai/clip-vit-large-patch14,0.5468866229057312,0.4462530016899109,0.010756845586001873,0.10371521385988593,0.7096177590985606,0.7323902271412037,0.07338401414173079,0.9266159858582692,0.9546625196951513,0.8448237012029661,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.12362891745887762,0.8953035003049309,0.952730768662936,0.9218445523654044,0.6935981168981865,0.8775139065918894,0.5423143367470985,0.7768292834549032,True,0,0.8068292834549032
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,161,1159_7_ronda_11_token_compression_cube_short_dense_161,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, tiny top face, spiky orange top, studio photo",,openai/clip-vit-large-patch14,0.6320611238479614,0.49497830867767334,0.012855430133640766,0.11338178925048223,0.7168846648710824,0.7709870515046297,0.07067126892124305,0.9293287310787569,0.9725723202266788,0.866723693099984,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4444779490679827,0.741431066806207,0.8666501202960637,0.931512038962639,0.784167357358353,0.9178461391783348,0.7639270753827715,0.7754309523446113,True,0,0.8054309523446114
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,260,1159_7_ronda_11_token_compression_cube_short_dense_260,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, 4x4 block sides, tiny hidden face, amber top spines, brown studio",,openai/clip-vit-large-patch14,0.7537559866905212,0.4737498164176941,0.019495097920298576,0.13962484707350112,0.5217214284887634,0.7659386528862848,0.07178949395968688,0.9282105060403131,0.9597746794394079,0.8615010068008193,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.902897763248297,0.8084697365548085,0.6329562482416055,0.6718777419096487,0.7723210555979182,0.9012207251903617,0.6055713071010346,0.7734489330846334,True,0,0.8034489330846334
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,218,1159_7_ronda_11_token_compression_cube_short_dense_218,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach 4x4 grid sides, small dark nose, spiky orange top",,openai/clip-vit-large-patch14,0.6473778486251831,0.48358380794525146,0.01377740129828453,0.11737717537189472,0.616478840090153,0.7707717330367477,0.07017398807518342,0.9298260119248166,0.9716712417100083,0.8666206323822239,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5021754554558151,0.777414412311677,0.8310712918164593,0.7979377233269097,0.7836621025760038,0.9252395525341451,0.7527772874522135,0.7721717525541837,True,0,0.8021717525541837
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,209,1159_7_ronda_11_token_compression_cube_short_dense_209,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach 4x4 grid sides, tiny top face, orange top quills, soft shadow",,openai/clip-vit-large-patch14,0.6451106667518616,0.49019575119018555,0.01385030709207058,0.11768732766135265,0.6588104865738376,0.7597605387369791,0.07153880126712132,0.9284611987328787,0.9687737734215742,0.860608416672463,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4936350695364387,0.7565341786066543,0.8283093922718718,0.8542533874940923,0.7578238238901965,0.9049479443585742,0.7169245217343855,0.7644013018455137,True,0,0.7944013018455137
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,97,1159_7_ronda_11_token_compression_cube_short_dense_097,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, hidden nose, orange top quills, studio photo",,openai/clip-vit-large-patch14,0.6356503963470459,0.5006860494613647,0.013463898561894894,0.11603404053076362,0.7644850246628542,0.6664564344618055,0.07155446071944924,0.9284455392805507,0.991650731588851,0.8231914805737754,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4579985989429204,0.7234062657641718,0.8430318790251594,0.9948369057925567,0.5388814110002319,0.9047151246051017,1.0,0.7637666837824083,True,0,0.7937666837824083
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,172,1159_7_ronda_11_token_compression_cube_short_dense_172,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, tiny hidden face, spiky orange top",,openai/clip-vit-large-patch14,0.6475345492362976,0.5029458999633789,0.011875311844050884,0.10897390441775905,0.7407248310563309,0.761654324001736,0.08203511001951079,0.9179648899804892,0.9742222261371798,0.8588766025213884,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5027657405619497,0.7162697546247845,0.9059022410312342,0.963227667909312,0.762267678944402,0.7488921663580119,0.7843427224846834,0.7626568256149482,True,0,0.7926568256149482
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,101,1159_7_ronda_11_token_compression_cube_short_dense_101,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, small dark nose, orange quill crown, brown studio",,openai/clip-vit-large-patch14,0.668199896812439,0.4889051914215088,0.015639327466487885,0.1250572967342885,0.6362928388441506,0.7512777822989004,0.07049289054101476,0.9295071094589853,0.9642860543541012,0.8562597012159703,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5806113009623286,0.760609711106259,0.7626799743438563,0.8242971634226113,0.7379186420448893,0.9204982121652964,0.6613942710752845,0.7597834620857652,True,0,0.7897834620857652
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,173,1159_7_ronda_11_token_compression_cube_short_dense_173,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, 4x4 block sides, hidden nose, spiky orange top, warm macro",,openai/clip-vit-large-patch14,0.5936771631240845,0.46380895376205444,0.014281033538281918,0.11950327835788405,0.7225680080993234,0.7058851453993057,0.07697542020069607,0.923024579799304,0.9724615227981901,0.835199222919082,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2998870622257947,0.839862555245187,0.8121383899216741,0.9390728421719309,0.6314027119318374,0.824118024299444,0.7625560873855598,0.7592881555801377,True,0,0.7892881555801378
